standardized_state,state_name,record_type,source_name,coverage_scope,refresh_date
SC,South Carolina,COURT,Mason County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Roane County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Doddridge County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Lincoln County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Beaufort County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Chesterfield,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Darlington,2024-05-02
SC,South Carolina,COURT,Brooke County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Anderson,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Mccormick,2024-05-02
SC,South Carolina,ARREST,Myrtle Beach Police Department,Horry,2024-05-02
SC,South Carolina,ARREST,Sumter County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Mercer County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Wetzel County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Chesterfield,2024-05-02
SC,South Carolina,COURT,Kanawha County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Chester,2024-05-02
SC,South Carolina,WARRANT,Sc Charleston Most Wanted,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Lexington,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Pickens,2024-05-02
SC,South Carolina,ARREST,Darlington County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Hampshire County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Harrison County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Union County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Hardy County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Dillon,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Beaufort,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Union,2024-05-02
SC,South Carolina,COURT,Webster County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Aiken,2024-06-21
SC,South Carolina,DOC,South Carolina Department Of Corrections,Fairfield,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Lancaster,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Colleton,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Edgefield,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Orangeburg,2024-05-02
SC,South Carolina,ARREST,Berkeley County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Oconee,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Greenwood,2024-06-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Florence,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Greenwood,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Fairfield,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Laurens,2024-05-02
SC,South Carolina,ARREST,Horry County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Laurens County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Mingo County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Grant County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Monongalia County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Allendale,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Newberry,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Pickens,2024-06-21
SC,South Carolina,COURT,Boone County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Cherokee,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Orangeburg,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Marion,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Darlington,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Horry,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Richland,2024-06-21
SC,South Carolina,ARREST,Kershaw County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Union,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Lancaster,2024-06-21
SC,South Carolina,COURT,Marion County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Barnwell,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Georgetown,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Lee,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Aiken,2024-05-02
SC,South Carolina,COURT,Fayette County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Newberry County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Dillon,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Charleston,2024-06-02
SC,South Carolina,COURT,Sc Aiken County Circuit Court,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Kershaw,2024-06-21
SC,South Carolina,ARREST,Colleton County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Clarendon,2024-05-02
SC,South Carolina,COURT,Summers County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Florence County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Jasper,2024-05-02
SC,South Carolina,ARREST,Spartanburg County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Myrtle Beach Police Department,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Putnam County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Nicholas County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Abbeville,2024-05-02
SC,South Carolina,ARREST,Chester County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Beaufort,2024-06-21
SC,South Carolina,COURT,Randolph County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Mineral County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Taylor County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Ohio County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Preston County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Lexington County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Clay County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Pendleton County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Anderson,2024-06-21
SC,South Carolina,COURT,Wyoming County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Spartanburg,2024-06-21
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Williamsburg,2024-05-02
SC,South Carolina,COURT,Calhoun County,STATEWIDE,2024-05-02
SC,South Carolina,WARRANT,Sc Abbeville Most Wanted,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Lewis County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Cherokee County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Marlboro,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Sumter,2024-06-21
SC,South Carolina,COURT,Braxton County,STATEWIDE,2024-05-02
SC,South Carolina,WARRANT,Sc Florence County Warrant,Florence,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Charleston,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Saluda,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Hampton,2024-05-02
SC,South Carolina,COURT,Hancock County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Marshall County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Georgetown,2024-05-02
SC,South Carolina,ARREST,Pickens County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Dorchester,2024-05-02
SC,South Carolina,ARREST,Aiken County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Richland County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Richland,2024-05-02
SC,South Carolina,COURT,Jackson County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Bamberg,2024-05-02
SC,South Carolina,COURT,Cabell County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Bamberg,2024-05-02
SC,South Carolina,COURT,Wood County,STATEWIDE,2024-05-02
SC,South Carolina,WARRANT,Sc Aiken Most Wanted,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Cherokee,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Dorchester,2024-05-02
SC,South Carolina,COURT,Greenbrier County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Uncategorized,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Charleston County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Berkeley,2024-05-02
SC,South Carolina,ARREST,Georgetown County,STATEWIDE,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Newberry,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Hampton,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Marion,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,York,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Greenville,2024-06-21
SC,South Carolina,DOC,South Carolina Department Of Corrections,Lee,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Greenville,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,York,2024-06-21
SC,South Carolina,ARREST,York County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Barbour County,STATEWIDE,2024-05-02
SC,South Carolina,ARREST,Marion County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Calhoun,2024-05-02
SC,South Carolina,DOC,South Carolina Department Of Corrections,Clarendon,2024-05-02
SC,South Carolina,WARRANT,Sc Anderson Most Wanted,STATEWIDE,2024-05-02
SC,South Carolina,COURT,South Carolina Administrative Office Of The Courts,Saluda,2024-05-02
SC,South Carolina,COURT,Jefferson County,STATEWIDE,2024-05-02
SC,South Carolina,COURT,Upshur County,STATEWIDE,2024-05-02
SD,South Dakota,ARREST,Sd Arrest Log Arrest,STATEWIDE,2024-05-02
SD,South Dakota,ARREST,Minnehaha County,STATEWIDE,2024-05-02
SD,South Dakota,COURT,Sd Criminal,STATEWIDE,2024-05-02
SD,South Dakota,SOR,South Dakota Sex Offender Registry,STATEWIDE,2024-05-02
SD,South Dakota,ARREST,Pennington County,Pennington,2024-05-02
SD,South Dakota,ARREST,Pennington County,STATEWIDE,2024-05-02
SD,South Dakota,DOC,South Dakota Department Of Corrections,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Warren County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Scott County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Lauderdale County,Lauderdale,2024-05-02
TN,Tennessee,COURT,Henry County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Henry County,Henry,2024-05-02
TN,Tennessee,COURT,Washington County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Johnson County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Hamblen County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,White County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Madison County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Bledsoe County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Hardin County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Bedford County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Washington County,Washington,2024-05-02
TN,Tennessee,ARREST,Trousdale County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Sullivan County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Greene County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Cheatham County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Lawrence County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Chester County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Macon County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Weakley County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Union County,Union,2024-05-02
TN,Tennessee,WARRANT,Tn Bradley County Most Wanted,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Fayette County,STATEWIDE,2024-05-02
TN,Tennessee,WARRANT,Tn Montgomery Warrant,Montgomery,2024-05-02
TN,Tennessee,ARREST,Cocke County,Cocke,2024-05-02
TN,Tennessee,COURT,Washington County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Washington County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Warren County,Warren,2024-05-02
TN,Tennessee,ARREST,Moore County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Sevier County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Fentress County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Montgomery County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Lewis County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Smith County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Roane County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Obion County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Johnson County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Marshall County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Montgomery County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Clinton Municipal Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Maury County,Maury,2024-05-02
TN,Tennessee,ARREST,Dickson County,Dickson,2024-05-02
TN,Tennessee,ARREST,Dyer County,Dyer,2024-05-02
TN,Tennessee,COURT,Putnam County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Henderson County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Roane County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Knox County Clerk Of Courts,Knox,2024-05-02
TN,Tennessee,COURT,Tennessee Meth Offender Registry,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Hawkins County,Hawkins,2024-05-02
TN,Tennessee,COURT,Robertson County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Sumner County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Sullivan County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Putnam County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Cocke County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Tipton County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Hamilton County Arrest Log,Hamilton,2024-05-02
TN,Tennessee,ARREST,Marion County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Wayne County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Putnam County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Franklin County,Franklin,2024-05-02
TN,Tennessee,COURT,Tipton County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Dickson County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Loudon County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Dickson County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Rutherford County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Hardeman County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Mcnairy County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Unicoi County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Cumberland County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Hardin County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Perry County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Morgan County,Morgan,2024-05-02
TN,Tennessee,ARREST,Uncategorized,Shelby,2024-05-02
TN,Tennessee,ARREST,Van Buren County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Williamson County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Bedford County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Tennessee Administrative Office Of The Courts,Henderson,2024-10-14
TN,Tennessee,ARREST,Arrest Log,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Wilson County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Lincoln County,Lincoln,2024-05-02
TN,Tennessee,ARREST,Mcminn County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Wilson County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Tennessee Administrative Office Of The Courts,Marion,2024-06-21
TN,Tennessee,ARREST,Johnson County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Cumberland County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Wayne County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Decatur County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Mcminn County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Roane County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,SOR,Tennessee Sex Offender Registry,STATEWIDE,2024-10-03
TN,Tennessee,ARREST,Hamilton County Arrest Log,STATEWIDE,2024-07-30
TN,Tennessee,ARREST,Robertson County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Carroll County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Robertson County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Tn Bureau Of Investigations,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Warren County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Giles County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Polk County,Polk,2024-05-02
TN,Tennessee,COURT,Mcminn County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Uncategorized,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Coffee County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,WARRANT,Tn Shelby County Warrant,Shelby,2024-05-02
TN,Tennessee,DOC,Tennessee Department Of Corrections,STATEWIDE,2024-05-02
TN,Tennessee,WARRANT,Tn Shelby Most Wanted,STATEWIDE,2024-05-02
TN,Tennessee,WARRANT,Tn Chattanooga City Most Wanted,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Giles County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Dekalb County,De Kalb,2024-05-02
TN,Tennessee,ARREST,Dyer County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Lawrence County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Rutherford County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Meigs County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Cannon County,STATEWIDE,2024-05-02
TN,Tennessee,SOR,Tennessee Sex Offender Registry,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Hawkins County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Carroll County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Greene County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,SOR,Tennessee Sex Offender Registry,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Anderson County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Cheatham County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Sequatchie County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Hawkins County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Madison County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Weakley County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Stewart County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Jefferson County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Montgomery County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Tn Arrest,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Montgomery County,Montgomery,2024-05-02
TN,Tennessee,COURT,Lawrence County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Williamson County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Carroll County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Hickman County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Gibson County,Gibson,2024-05-02
TN,Tennessee,ARREST,Jackson County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Cumberland County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Jefferson County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Henry County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Weakley County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Tipton County,STATEWIDE,2024-05-02
TN,Tennessee,SOR,Sex Offender Registry S2,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Overton County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Cheatham County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Lake County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Wilson County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Coffee County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Carter County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Obion County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Campbell County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Greene County,Greene,2024-05-02
TN,Tennessee,ARREST,Blount County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Hardin County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Maury County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Knox County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Grundy County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Maury County Circuit Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Williamson County,Williamson,2024-05-02
TN,Tennessee,ARREST,Rhea County,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Benton County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Giles County General Sessions Court,STATEWIDE,2024-05-02
TN,Tennessee,ARREST,Houston County,STATEWIDE,2024-05-02
TN,Tennessee,COURT,Macon County Circuit Court,STATEWIDE,2024-05-02
