State,Record Type,Source Name,Coverage Level,Last Refresh,Record Count
LA,Arrest,Louisiana Arrest,Allen Parish,2025-07-27 00:00:00,117
LA,Arrest,Richland Parish,Richland ,2025-07-07 00:00:00,210
LA,Warrant,La Saint Charles Most Wanted,,2024-05-02 00:00:00,7
LA,Arrest,Louisiana Arrest,Winn Parish,2025-07-24 00:00:00,59
LA,Arrest,Pointe Coupee Parish,,2025-07-07 00:00:00,5160
LA,Arrest,Louisiana Arrest,Ascension Parish,2025-07-27 00:00:00,673
LA,Arrest,Leesville Police Department,Vernon,2024-05-02 00:00:00,2841
LA,Arrest,Lasalle Parish,,2025-07-07 00:00:00,804
LA,Arrest,Concordia Parish,Concordia ,2025-07-07 00:00:00,1744
LA,Arrest,Louisiana Arrest,Catahoula Parish,2025-07-24 00:00:00,67
LA,Arrest,Catahoula Parish,,2024-05-02 00:00:00,50
LA,Arrest,Tangipahoa Parish,Tangipahoa,2025-02-04 00:00:00,31031
LA,Arrest,Louisiana Arrest,Webster Parish,2025-07-24 00:00:00,323
LA,Arrest,Natchitoches County,,2024-05-02 00:00:00,369
LA,Arrest,Louisiana Arrest,Cameron Parish,2025-07-24 00:00:00,60
LA,Arrest,Michigan,,2024-05-02 00:00:00,1
LA,SOR,Louisiana Sex Offender Registry,,2024-05-02 00:00:00,13656
LA,SOR,Louisiana Sex Offender Registry,,2024-05-02 00:00:00,11
LA,Arrest,Winnfield Police Department,,2024-05-02 00:00:00,597
LA,Arrest,Louisiana Arrest,Lafourche Parish,2025-07-24 00:00:00,551
LA,Arrest,Louisiana Arrest,Iberville Parish,2025-07-24 00:00:00,137
LA,Arrest,Iberia Parish Parish,,2024-05-02 00:00:00,58212
LA,DOC,Louisiana Department Of Corrections,Orleans,2024-05-02 00:00:00,1065
LA,Arrest,Louisiana Arrest,Bossier Parish,2025-07-27 00:00:00,1415
LA,Arrest,St Landry Parish,,2025-07-07 00:00:00,5218
LA,Warrant,La New Orleans Most Wanted,,2024-05-02 00:00:00,76
LA,Arrest,Caddo Parish,,2025-07-07 00:00:00,531935
LA,Arrest,St Charles Parish,,2025-07-07 00:00:00,12652
LA,Arrest,St. Mary County,St. Mary,2025-03-09 00:00:00,2390
LA,DOC,Louisiana Department Of Corrections,,2024-05-02 00:00:00,14523
LA,Arrest,Louisiana Arrest,Assumption Parish,2025-07-27 00:00:00,181
LA,Arrest,Lafayette Pd,,2024-05-02 00:00:00,1146
LA,Arrest,Louisiana Arrest,Acadia Parish,2025-07-27 00:00:00,323
LA,Arrest,Dakota County,,2024-05-02 00:00:00,4
LA,Arrest,St. James Parish County,St. James,2025-01-14 00:00:00,929
LA,Arrest,Iberia Parish,,2025-07-07 00:00:00,4540
LA,Arrest,Louisiana Arrest,Jackson Parish,2025-07-24 00:00:00,179
MA,Court,Massachusetts Courts (Aoc),Hampden,2025-07-16 00:00:00,147018
MA,Court,Uncategorized,,2024-05-02 00:00:00,2689
MA,Arrest,Billerica County,,2024-05-02 00:00:00,275
MA,Court,Massachusetts Courts (Aoc),Suffolk,2025-07-16 00:00:00,29921
MA,Warrant,Ma Waltham Most Wanted,,2024-05-02 00:00:00,13
MA,Court,Massachusetts Courts (Aoc),Worcester,2025-07-16 00:00:00,208200
MA,Court,Massachusetts Courts (Aoc),Berkshire,2024-12-09 00:00:00,39101
MA,Court,Massachusetts Courts (Aoc),Hampshire,2025-07-16 00:00:00,32201
MA,Court,Massachusetts Courts (Aoc),Bristol,2025-07-16 00:00:00,162774
MA,Court,Massachusetts Courts (Aoc),Barnstable,2025-07-16 00:00:00,57497
MA,DOC,Massachusetts Department Of Corrections,,2024-05-02 00:00:00,4753
MA,Court,Massachusetts Courts (Aoc),Plymouth,2025-07-16 00:00:00,111934
MA,Warrant,Ma Lynnma Most Wanted,,2024-05-02 00:00:00,12
MA,DOC,Massachusetts Department Of Corrections,Norfolk,2024-05-02 00:00:00,1169
MA,Court,Massachusetts Courts (Aoc),Franklin,2024-12-09 00:00:00,7826
MA,Warrant,Ma Uxbridge Most Wanted,,2024-05-02 00:00:00,4
MA,Arrest,Orlean Police Department,,2024-05-02 00:00:00,168
MA,Court,Massachusetts Courts (Aoc),Essex,2025-07-16 00:00:00,183996
MA,Arrest,Middlesex County,,2024-05-02 00:00:00,115
MA,Arrest,Waltham County,,2024-05-02 00:00:00,615
MA,Court,Massachusetts Courts (Aoc),Nantucket,2025-07-16 00:00:00,4648
MA,Warrant,Ma Waltham County Warrants,,2024-05-02 00:00:00,176
MA,Arrest,Worcester County,Worcester,2024-05-02 00:00:00,5170
MA,Court,Ma Supreme Judicial Court And Court Of Appeals,,2024-05-02 00:00:00,535
MA,Court,Massachusetts Courts (Aoc),Middlesex,2025-07-16 00:00:00,225832
MA,Warrant,Ma Rockland Most Wanted,,2024-05-02 00:00:00,13
MA,Court,Massachusetts Courts (Aoc),Dukes,2025-05-16 00:00:00,7360
MA,SOR,Massachusetts Sex Offender Registry,,2024-05-02 00:00:00,13119
MA,SOR,Massachusetts Sex Offender Registry,,2025-08-06 00:00:00,8661
MA,SOR,Sex Offender Registry S2,,2024-05-02 00:00:00,3995
MA,Court,Massachusetts Courts (Aoc),Norfolk,2025-07-16 00:00:00,118309
MA,Court,Massachusetts Courts (Aoc),,2025-07-16 00:00:00,302298
MA,Arrest,Waltham County,Middlesex,2024-05-02 00:00:00,6866
MD,Arrest,Brunswick County,,2024-05-02 00:00:00,1
MD,Arrest,Lincoln County,,2024-05-02 00:00:00,2
MD,Arrest,St. Mary County,,2024-05-02 00:00:00,296
MD,Arrest,Polk County,,2025-02-24 00:00:00,1
MD,Arrest,Maryland Arrest,,2025-05-13 00:00:00,2006
MD,SOR,Maryland Sex Offender Registry,,2025-03-02 01:55:14,7169
MD,Court,Maryland Administrative Office Of Courts,Calvert,2025-05-16 00:00:00,112116
MD,Arrest,Perry County,,2024-05-02 00:00:00,1
MD,Arrest,Montgomery County,,2025-07-16 00:00:00,10482
MD,Arrest,Pottawatomie County,,2024-05-02 00:00:00,1
MD,Court,Maryland Administrative Office Of Courts,Howard,2025-05-16 00:00:00,198369
MD,Arrest,Kent County,,2024-05-02 00:00:00,2
MD,Arrest,Santa Fe County,,2024-05-02 00:00:00,3
MD,Court,Maryland Administrative Office Of Courts,Carroll,2025-05-16 00:00:00,188113
MD,Court,Maryland Administrative Office Of Courts,Cecil,2025-05-16 00:00:00,201930
MD,Court,Maryland Administrative Office Of Courts,Anne Arundel,2025-05-16 00:00:00,680112
MD,Court,Maryland Administrative Office Of Courts,Kent,2025-05-16 00:00:00,33753
MD,Court,Maryland Administrative Office Of Courts,Worcester,2025-05-16 00:00:00,211431
MD,Warrant,Md Somerset Most Wanted,,2024-05-02 00:00:00,10
MD,Warrant,Md Caroline Most Wanted,,2024-05-02 00:00:00,1
MD,Arrest,Hillsborough County,,2025-03-09 00:00:00,1
MD,Arrest,Lee County,,2025-03-09 00:00:00,1
MD,Arrest,Anne Arundel County,,2025-07-07 00:00:00,5660
MD,Court,Maryland Administrative Office Of Courts,Montgomery,2025-05-16 00:00:00,580942
MD,Arrest,Arrest/Us/National/Arrests,Allegany County,2025-08-04 00:00:00,22
MD,Arrest,Wicomico County,,2025-07-07 00:00:00,4189
MD,Court,Maryland Administrative Office Of Courts,Frederick,2025-05-16 00:00:00,235584
MD,Arrest,Maryland Arrest,Anne Arundel County,2025-07-24 00:00:00,743
MD,Arrest,Prince Georges County,,2024-05-02 00:00:00,2297
MD,Court,Maryland Administrative Office Of Courts,Baltimore,2025-05-16 00:00:00,2918633
MD,Court,Maryland Administrative Office Of Courts,Prince Georges,2025-05-16 00:00:00,1145353
MD,Arrest,Uncategorized,,2024-05-02 00:00:00,2487
MD,Court,Maryland Administrative Office Of Courts,Prince Georges,2024-05-02 00:00:00,28273
MD,SOR,Maryland Sex Offender Registry,,2025-07-28 00:00:00,7931
MD,Arrest,Maryland Arrest,Allegany County,2025-07-24 00:00:00,228
MD,Court,Maryland Administrative Office Of Courts,Caroline,2025-05-16 00:00:00,58778
MD,Arrest,St. Mary County,St. Marys,2024-05-02 00:00:00,5846
MD,Arrest,Cobb County,,2025-03-09 00:00:00,5
MD,Arrest,Stearns County,,2024-05-02 00:00:00,1
MD,Arrest,Pasco County,,2025-02-24 00:00:00,1
MD,DOC,Maryland Department Of Corrections,,2025-08-04 00:00:00,127184
MD,Arrest,Montgomery County,Montgomery,2024-05-02 00:00:00,7115
MD,Court,Maryland Administrative Office Of Courts,,2024-11-13 00:00:00,436063
MD,Arrest,Maryland Arrest,St. Mary'S County,2025-07-24 00:00:00,182
MD,Arrest,Maryland Arrest,Washington County,2025-07-24 00:00:00,356
MD,Arrest,Allen County,,2025-02-24 00:00:00,1
MD,Arrest,Worcester County,Worcester,2024-05-02 00:00:00,2860
MD,Warrant,Md Baltimore County Most Wanted,,2024-05-02 00:00:00,3
MD,Arrest,San Miguel County,,2024-05-02 00:00:00,1
MD,Court,Maryland Administrative Office Of Courts,Wicomico,2025-05-16 00:00:00,186935
MD,SOR,Maryland Sex Offender Registry,,2024-05-02 00:00:00,15290
MD,Arrest,Washington County,,2025-07-07 00:00:00,2330
MD,Arrest,Oakland County,,2024-05-02 00:00:00,1
MD,Court,Maryland Administrative Office Of Courts,St. Marys,2025-05-16 00:00:00,129978
MD,Arrest,Maryland Arrest,Dorchester County,2025-07-24 00:00:00,65
MD,Arrest,Guilford County,,2024-05-02 00:00:00,2
MD,DOC,Maryland Department Of Corrections,,2024-05-02 00:00:00,78987
MD,Arrest,Mecklenburg County,,2024-05-02 00:00:00,1
MD,Arrest,Calvert County,,2025-05-07 00:00:00,1683
MD,Arrest,Dorchester County,,2024-05-02 00:00:00,137
MD,Arrest,Anoka County,,2024-05-02 00:00:00,1
MD,Arrest,St. Mary''S County,,2025-03-09 00:00:00,1144
MD,Arrest,St Marys County,,2025-07-07 00:00:00,3180
MD,Court,Maryland Administrative Office Of Courts,Washington,2025-05-16 00:00:00,211358
MD,Arrest,Stone County,,2024-05-02 00:00:00,1
MD,Court,Maryland Administrative Office Of Courts,Harford,2025-05-16 00:00:00,273587
MD,Warrant,Md Howard Warrant,Howard,2024-05-02 00:00:00,4912
MD,Court,Maryland Administrative Office Of Courts,Allegany,2025-05-16 00:00:00,142913
MD,Court,Maryland Administrative Office Of Courts,Dorchester,2025-05-16 00:00:00,73008
MD,Court,Maryland Administrative Office Of Courts,Somerset,2025-05-16 00:00:00,66944
MD,Court,Maryland Administrative Office Of Courts,Talbot,2025-05-16 00:00:00,67895
MD,Arrest,Allegany County,Allegany,2025-07-07 00:00:00,61065
MD,Arrest,Garrett County,Garrett,2024-05-02 00:00:00,655
MD,Court,Md Frederick City Most Wanted,Frederick,2024-05-02 00:00:00,2154
MD,Arrest,Saline County,,2024-05-02 00:00:00,1
MD,Arrest,Maryland Arrest,Wicomico County,2025-07-24 00:00:00,442
MD,Court,Maryland Administrative Office Of Courts,Charles,2025-05-16 00:00:00,206751
MD,Court,Maryland Administrative Office Of Courts,Garrett,2025-05-16 00:00:00,48792
MD,Arrest,Dorchester County,Dorchester,2025-07-07 00:00:00,2546
MD,Court,Maryland Administrative Office Of Courts,Queen Anne,2025-05-16 00:00:00,81449
MD,Arrest,Maryland Arrest,Calvert County,2025-07-24 00:00:00,111
MD,Arrest,Macomb County,,2024-05-02 00:00:00,1
MD,Arrest,Ocean City Police Department,Worcester,2024-05-02 00:00:00,3861
ME,Arrest,Orange County,,2025-03-09 00:00:00,28
ME,Arrest,Dade County,,2025-03-09 00:00:00,14
ME,Arrest,Dekalb County,,2025-02-24 00:00:00,1
ME,Arrest,Maine Arrest,Penobscot County,2025-07-24 00:00:00,578
ME,Arrest,Broward County,,2025-03-09 00:00:00,33
ME,DOC,Maine Department Of Corrections,Cumberland,2024-05-02 00:00:00,5397
ME,Arrest,Penobscot County,,2025-07-07 00:00:00,13600
ME,DOC,Maine Department Of Corrections,Knox,2024-05-02 00:00:00,1235
ME,SOR,Maine Sex Offender Registry,,2025-08-06 00:00:00,3038
ME,Arrest,Lake County,,2025-03-09 00:00:00,5
ME,Court,Uncategorized,York,2024-05-02 00:00:00,985
ME,Warrant,Me Sanford Most Wanted,,2024-05-02 00:00:00,1
ME,Arrest,Brevard County,,2025-03-09 00:00:00,9
ME,Arrest,Monroe County,,2025-03-09 00:00:00,2
ME,Arrest,Cobb County,,2025-03-09 00:00:00,4
ME,Arrest,Polk County,,2025-03-09 00:00:00,7
ME,Arrest,Baldwin County,,2025-02-24 00:00:00,1
ME,Arrest,Seminole County,,2025-03-09 00:00:00,2
ME,Arrest,Jefferson County,,2025-02-24 00:00:00,9
ME,Arrest,Madison County,,2025-02-24 00:00:00,1
ME,Arrest,Rockdale County,,2025-02-24 00:00:00,4
ME,Arrest,Vanderburgh County,,2025-02-24 00:00:00,1
ME,Arrest,Volusia County,,2025-02-24 00:00:00,1
ME,Arrest,Mobile County,,2025-02-24 00:00:00,13
ME,Arrest,Bradford County,,2025-03-09 00:00:00,1
ME,Court,Uncategorized,,2024-05-02 00:00:00,6518
ME,DOC,Maine Department Of Corrections,Penobscot,2024-05-02 00:00:00,3873
ME,Arrest,Alachua County,,2025-03-09 00:00:00,1
ME,Arrest,Marion County,,2025-03-09 00:00:00,6
ME,Arrest,Gwinnett County,,2025-03-09 00:00:00,8
ME,Arrest,St. Lucie County,,2025-03-09 00:00:00,9
ME,Arrest,Somerset County,Somerset,2025-07-07 00:00:00,20890
ME,Arrest,Lee County,,2025-03-09 00:00:00,3
ME,Arrest,Houston County,,2025-03-09 00:00:00,3
ME,Arrest,Allen County,,2025-02-24 00:00:00,6
ME,Arrest,St. Charles Par County,,2025-03-09 00:00:00,6
ME,Arrest,Grayson County,,2025-02-24 00:00:00,1
ME,Arrest,Escambia County,,2025-03-09 00:00:00,4
ME,Arrest,Desoto County,,2025-03-09 00:00:00,3
ME,Arrest,Duval County,,2025-03-09 00:00:00,17
ME,Arrest,Pike County,,2025-02-24 00:00:00,2
ME,Arrest,Shawnee County,,2025-02-24 00:00:00,1
ME,Arrest,Tippecanoe County,,2025-02-24 00:00:00,1
ME,Arrest,Warren County,,2025-02-24 00:00:00,1
ME,Arrest,Dupage County,,2025-02-24 00:00:00,8
ME,Arrest,Uncategorized,,2024-05-02 00:00:00,1876
ME,Arrest,Douglas County,,2025-03-09 00:00:00,1
ME,Warrant,Me District Of Maine Most Wanted,,2024-05-02 00:00:00,6
ME,Arrest,Christian County,,2025-02-24 00:00:00,1
ME,Arrest,Maine Arrest,Somerset County,2025-07-24 00:00:00,206
ME,Court,Uncategorized,Keenebec,2024-05-02 00:00:00,903
ME,Arrest,Palm Beach County,,2025-03-09 00:00:00,7
ME,Arrest,Fulton County,,2025-03-09 00:00:00,10
ME,Arrest,Leon County,,2025-02-24 00:00:00,12
ME,Arrest,Osceola County,,2025-03-09 00:00:00,1
ME,DOC,Maine Department Of Corrections,,2024-05-02 00:00:00,19401
ME,Arrest,Somerset County,,2024-05-02 00:00:00,339
ME,Arrest,Story County,,2025-02-24 00:00:00,6
ME,DOC,Maine Department Of Corrections,Aroostook,2024-05-02 00:00:00,780
ME,Court,Uncategorized,Cumberland,2024-05-02 00:00:00,1181
ME,Warrant,Me Sagadahoc Most Wanted,,2024-05-02 00:00:00,5
ME,SOR,Maine Sex Offender Registry,,2024-05-02 00:00:00,4336
ME,Arrest,Okaloosa County,,2025-02-24 00:00:00,4
ME,Arrest,Pinellas County,,2025-03-09 00:00:00,7
ME,Arrest,Maine Arrest,,2025-05-13 00:00:00,852
ME,DOC,Maine Department Of Corrections,York,2024-05-02 00:00:00,4073
ME,Arrest,Kendall County,,2025-02-24 00:00:00,1
ME,DOC,Maine Department Of Corrections,Keenebec,2024-05-02 00:00:00,3791
ME,Arrest,Maine Arrest,Cumberland County,2025-07-24 00:00:00,358
ME,Arrest,Cumberland County,Cumberland,2025-07-07 00:00:00,15030
ME,Warrant,Me Brewer Most Wanted,,2024-05-02 00:00:00,21
ME,Arrest,Charlotte County,,2025-03-09 00:00:00,1
ME,Arrest,Cumberland County,,2024-05-02 00:00:00,575
ME,Arrest,Hillsborough County,,2025-03-09 00:00:00,13
ME,Arrest,Clay County,,2025-02-24 00:00:00,1
ME,DOC,Maine Department Of Corrections,,2025-03-02 00:43:49,9195
ME,Arrest,Tuscaloosa County,,2025-03-09 00:00:00,3
ME,DOC,Maine Department Of Corrections,Androscoggin,2024-05-02 00:00:00,3200
ME,SOR,Sex Offender Registry S2,,2024-05-02 00:00:00,2858
MI,Arrest,Kent County,,2024-05-02 00:00:00,984
MI,Arrest,Montgomery County,,2024-05-02 00:00:00,1
MI,Arrest,Saline County,,2024-05-02 00:00:00,2
MI,DOC,Michigan Department Of Corrections,Iosco,2024-05-02 00:00:00,514
MI,Arrest,Oceana County,Oceana,2024-05-02 00:00:00,30376
MI,Arrest,Midland County,Midland,2025-07-07 00:00:00,133223
MI,DOC,Michigan Department Of Corrections,Monroe,2024-05-02 00:00:00,3182
MI,DOC,Michigan Department Of Corrections,Oakland,2024-05-02 00:00:00,22267
MI,Arrest,St Clair County,,2025-07-07 00:00:00,10103
MI,Arrest,Michigan Arrest,Monroe County,2025-07-24 00:00:00,1272
MI,Arrest,Alpena County,,2024-05-02 00:00:00,294
MI,Arrest,Michigan Arrest,Alpena County,2025-07-24 00:00:00,159
MI,Court,Leelanau County Clerk Of Courts,Leelanau,2025-07-16 00:00:00,3737
MI,Arrest,Eddy County,,2024-05-02 00:00:00,1
MI,Arrest,Carter County,,2024-05-02 00:00:00,9
MI,Arrest,Mcdonald County,,2024-05-02 00:00:00,2
MI,Arrest,Michigan Arrest,,2025-05-15 00:00:00,10267
MI,Arrest,Bates County,,2024-05-02 00:00:00,1
MI,Arrest,Cape Girardeau County,,2024-05-02 00:00:00,6
MI,Arrest,Clay County,,2024-05-02 00:00:00,1
MI,DOC,Michigan Department Of Corrections,Gratiot,2024-05-02 00:00:00,856
MI,DOC,Michigan Department Of Corrections,Wexford,2024-05-02 00:00:00,698
MI,Warrant,Mi Michigan State Police Most Wanted,,2024-05-02 00:00:00,12
MI,Arrest,Lawrence County,,2024-05-02 00:00:00,4
MI,Arrest,Michigan Arrest,Kalamazoo County,2025-07-24 00:00:00,783
MI,DOC,Michigan Department Of Corrections,Van Buren,2024-05-02 00:00:00,1365
MI,Arrest,Michigan Arrest,Marquette County,2025-07-24 00:00:00,122
MI,DOC,Michigan Department Of Corrections,,2024-05-02 00:00:00,1558274
MI,Arrest,Buncombe County,,2024-05-02 00:00:00,6
MI,Arrest,Greene County,,2024-05-02 00:00:00,6
MI,Arrest,Dickinson County,,2025-07-07 00:00:00,2557
MI,DOC,Michigan Department Of Corrections,St. Clair,2024-05-02 00:00:00,2988
MI,Arrest,Oklahoma County,,2024-05-02 00:00:00,15
MI,Arrest,Saginaw County,,2025-07-07 00:00:00,16028
MI,DOC,Michigan Department Of Corrections,Bay,2024-05-02 00:00:00,2449
MI,Arrest,Chippewa County,Chippewa,2025-07-07 00:00:00,7346
MI,Court,Thirteenth Circuit Court,Grand Traverse,2024-05-02 00:00:00,7549
MI,DOC,Michigan Department Of Corrections,Marquette,2024-05-02 00:00:00,637
MI,Arrest,Michigan Arrest,Chippewa County,2025-07-24 00:00:00,327
MI,DOC,Michigan Department Of Corrections,Cheboygan,2024-05-02 00:00:00,659
MI,DOC,Michigan Department Of Corrections,Genesee,2024-05-02 00:00:00,9785
MI,DOC,Michigan Department Of Corrections,Antrim,2024-05-02 00:00:00,420
MI,Arrest,Michigan Arrest,Lapeer County,2025-07-24 00:00:00,287
MI,Arrest,Niagara County,,2024-05-02 00:00:00,7
MI,Court,Macomb Circuit Court,Macomb,2024-05-02 00:00:00,75833
MI,Court,Kent County - 61St District Court,,2024-05-02 00:00:00,578
MI,DOC,Michigan Department Of Corrections,Chippewa,2024-05-02 00:00:00,766
MI,Arrest,Lee County,,2024-05-02 00:00:00,1
MI,DOC,Michigan Department Of Corrections,Newaygo,2024-05-02 00:00:00,770
MI,Arrest,Arrest/Us/National/Arrests,Gratiot County,2025-08-04 00:00:00,6
MI,SOR,Michigan Sex Offender Registry,Wayne,2024-05-02 00:00:00,1517
MI,Arrest,Boone County,,2024-05-02 00:00:00,2
MI,DOC,Michigan Department Of Corrections,Kent,2024-05-02 00:00:00,12768
MI,Arrest,Cherokee County,,2024-05-02 00:00:00,1
MI,Arrest,Monroe County,,2025-07-07 00:00:00,14187
MI,Arrest,Randolph County,,2024-05-02 00:00:00,3
MI,Arrest,Comanche County,,2024-05-02 00:00:00,5
MI,Warrant,Mi Battle Creek Most Wanted,,2024-05-02 00:00:00,14
MI,Arrest,Grant County,,2024-05-02 00:00:00,4
MI,Arrest,Calhoun County,,2025-07-07 00:00:00,22763
MI,Arrest,Dekalb County,,2024-05-02 00:00:00,6
MI,Arrest,Mackinac County,,2025-07-07 00:00:00,229
MI,Arrest,Marquette County,,2025-07-07 00:00:00,1839
MI,Arrest,Delta County,Delta,2025-03-09 00:00:00,3480
MI,Arrest,Belknap County,,2024-05-02 00:00:00,13
MI,DOC,Michigan Department Of Corrections,Montcalm,2024-05-02 00:00:00,1225
MI,Arrest,Arrest/Us/National/Arrests,Hillsdale County,2025-08-04 00:00:00,25
MI,Arrest,Franklin County,,2024-05-02 00:00:00,3
MI,Arrest,Wake County,,2024-05-02 00:00:00,8
MI,Warrant,Mi Michigan City Most Wanted,,2024-05-02 00:00:00,12
MI,DOC,Michigan Department Of Corrections,Eaton,2024-05-02 00:00:00,1737
MI,Arrest,Gaston County,,2024-05-02 00:00:00,3
MI,Arrest,Arrest/Us/National/Arrests,Alpena County,2025-08-04 00:00:00,28
MI,DOC,Michigan Department Of Corrections,Kalamazoo,2024-05-02 00:00:00,5231
MI,Warrant,Mi Mid Michigan Most Wanted,,2024-05-02 00:00:00,2
MI,Arrest,Forrest County,,2024-05-02 00:00:00,7
MI,DOC,Michigan Department Of Corrections,Alpena,2024-05-02 00:00:00,434
MI,Arrest,Hillsdale County,,2024-05-02 00:00:00,298
MI,Arrest,Michigan Arrest,Oakland County,2025-07-24 00:00:00,2911
MI,Arrest,Michigan Arrest,Hillsdale County,2025-07-24 00:00:00,206
MI,Arrest,Macomb County,,2024-05-02 00:00:00,21879
MI,Arrest,Christian County,,2024-05-02 00:00:00,1
MI,Arrest,Arrest/Us/National/Arrests,Lapeer County,2025-08-04 00:00:00,27
MI,Arrest,Forsyth County,,2024-05-02 00:00:00,6
MI,Arrest,Curry County,,2024-05-02 00:00:00,5
MI,Court,Antrim County Clerk Of Courts,,2024-08-23 00:00:00,13
MI,Arrest,Midland County,,2024-05-02 00:00:00,712
MI,Court,Empty,,2024-05-02 00:00:00,4
MI,Arrest,Bernalillo County,,2024-05-02 00:00:00,20
MI,Arrest,Michigan Arrest,Midland County,2025-07-24 00:00:00,238
MI,Arrest,Arrest/Us/National/Arrests,Macomb County,2025-08-02 00:00:00,140
MI,DOC,Michigan Department Of Corrections,Shiawassee,2024-05-02 00:00:00,1221
MI,Arrest,Cedar County,,2024-05-02 00:00:00,1
MI,Arrest,Arrest/Us/National/Arrests,Oakland County,2025-08-04 00:00:00,338
MI,DOC,Michigan Department Of Corrections,Washtenaw,2024-05-02 00:00:00,5117
MI,DOC,Michigan Department Of Corrections,Osceola,2024-05-02 00:00:00,465
MI,Arrest,Desoto County,,2024-05-02 00:00:00,5
MI,Court,Antrim County Clerk Of Courts,Antrim,2025-07-16 00:00:00,4688
MI,Arrest,Isabella County,Isabella,2025-07-07 00:00:00,17081
MI,DOC,Michigan Department Of Corrections,Mecosta,2024-05-02 00:00:00,835
MI,Arrest,Michigan Arrest,St. Clair County,2025-07-24 00:00:00,996
MI,Arrest,Cleveland County,,2024-05-02 00:00:00,2
MI,Arrest,Johnston County,,2024-05-02 00:00:00,4
MI,DOC,Michigan Department Of Corrections,Lapeer,2024-05-02 00:00:00,1216
MI,DOC,Michigan Department Of Corrections,Ottawa,2024-05-02 00:00:00,2576
MI,Warrant,Mi Doc Most Wanted,,2024-05-02 00:00:00,170
MI,DOC,Michigan Department Of Corrections,Wayne,2024-05-02 00:00:00,66325
MI,Court,Uncategorized,,2024-05-02 00:00:00,15260
MI,Arrest,Morrow County,,2024-05-02 00:00:00,1
MI,Arrest,Rio Arriba County,,2024-05-02 00:00:00,3
MI,Arrest,Rowan County,,2024-05-02 00:00:00,2
